Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Day,Day name,Month,Month name,Year,Age Group
870,2023-07-08,CUST870,Female,46,Electronics,4,30,120,8,Saturday,7,July,2023,Senior
871,2023-08-31,CUST871,Male,62,Beauty,2,30,60,31,Thursday,8,August,2023,Senior
872,2023-10-11,CUST872,Female,63,Beauty,3,25,75,11,Wednesday,10,October,2023,Senior
873,2023-09-29,CUST873,Female,27,Electronics,4,25,100,29,Friday,9,September,2023,Young
874,2023-06-26,CUST874,Male,60,Beauty,1,30,30,26,Monday,6,June,2023,Senior
875,2023-08-06,CUST875,Female,51,Electronics,4,500,2000,6,Sunday,8,August,2023,Senior
876,2023-10-09,CUST876,Male,43,Clothing,4,30,120,9,Monday,10,October,2023,Middle
877,2023-06-19,CUST877,Female,58,Clothing,1,25,25,19,Monday,6,June,2023,Senior
878,2023-06-30,CUST878,Female,20,Clothing,1,30,30,30,Friday,6,June,2023,Young
879,2023-12-26,CUST879,Male,23,Clothing,1,30,30,26,Tuesday,12,December,2023,Young
880,2023-08-21,CUST880,Male,22,Beauty,2,500,1000,21,Monday,8,August,2023,Young
881,2023-05-19,CUST881,Male,22,Electronics,1,300,300,19,Friday,5,May,2023,Young
882,2023-06-06,CUST882,Female,64,Electronics,2,25,50,6,Tuesday,6,June,2023,Senior
883,2023-05-09,CUST883,Male,40,Electronics,1,500,500,9,Tuesday,5,May,2023,Middle
884,2023-04-29,CUST884,Female,26,Clothing,2,30,60,29,Saturday,4,April,2023,Young
885,2023-03-03,CUST885,Female,52,Clothing,4,30,120,3,Friday,3,March,2023,Senior
886,2023-04-09,CUST886,Male,37,Electronics,3,300,900,9,Sunday,4,April,2023,Middle
887,2023-06-11,CUST887,Male,59,Clothing,4,25,100,11,Sunday,6,June,2023,Senior
888,2023-03-03,CUST888,Female,52,Electronics,4,25,100,3,Friday,3,March,2023,Senior
889,2023-10-02,CUST889,Female,35,Electronics,1,50,50,2,Monday,10,October,2023,Middle
890,2023-12-20,CUST890,Male,34,Electronics,2,25,50,20,Wednesday,12,December,2023,Middle
891,2023-04-05,CUST891,Male,41,Electronics,3,300,900,5,Wednesday,4,April,2023,Middle
892,2023-04-09,CUST892,Male,20,Electronics,1,50,50,9,Sunday,4,April,2023,Young
893,2023-04-21,CUST893,Male,49,Electronics,1,50,50,21,Friday,4,April,2023,Senior
894,2023-09-05,CUST894,Male,52,Electronics,1,30,30,5,Tuesday,9,September,2023,Senior
895,2023-05-22,CUST895,Female,55,Clothing,4,30,120,22,Monday,5,May,2023,Senior
896,2023-10-29,CUST896,Female,30,Electronics,2,25,50,29,Sunday,10,October,2023,Young
897,2023-09-26,CUST897,Female,64,Electronics,2,50,100,26,Tuesday,9,September,2023,Senior
898,2023-11-02,CUST898,Female,42,Clothing,3,30,90,2,Thursday,11,November,2023,Middle
899,2023-05-25,CUST899,Male,26,Clothing,2,300,600,25,Thursday,5,May,2023,Young
900,2023-02-21,CUST900,Male,21,Clothing,2,30,60,21,Tuesday,2,February,2023,Young
901,2023-04-10,CUST901,Male,31,Electronics,1,30,30,10,Monday,4,April,2023,Middle
902,2023-06-01,CUST902,Female,54,Beauty,1,50,50,1,Thursday,6,June,2023,Senior
903,2023-04-27,CUST903,Female,51,Beauty,4,50,200,27,Thursday,4,April,2023,Senior
904,2023-07-04,CUST904,Male,28,Clothing,1,500,500,4,Tuesday,7,July,2023,Young
905,2023-04-02,CUST905,Male,58,Beauty,1,300,300,2,Sunday,4,April,2023,Senior
906,2023-06-04,CUST906,Female,20,Clothing,1,50,50,4,Sunday,6,June,2023,Young
907,2023-01-08,CUST907,Female,45,Electronics,1,25,25,8,Sunday,1,January,2023,Middle
908,2023-12-29,CUST908,Male,46,Beauty,4,300,1200,29,Friday,12,December,2023,Senior
909,2023-10-01,CUST909,Male,26,Electronics,1,300,300,1,Sunday,10,October,2023,Young
910,2023-03-06,CUST910,Female,20,Beauty,3,50,150,6,Monday,3,March,2023,Young
911,2023-05-21,CUST911,Male,42,Electronics,3,300,900,21,Sunday,5,May,2023,Middle
912,2023-01-24,CUST912,Male,51,Beauty,3,50,150,24,Tuesday,1,January,2023,Senior
913,2023-01-28,CUST913,Male,29,Electronics,3,30,90,28,Saturday,1,January,2023,Young
914,2023-10-11,CUST914,Female,59,Electronics,1,500,500,11,Wednesday,10,October,2023,Senior
915,2023-05-30,CUST915,Female,26,Beauty,3,30,90,30,Tuesday,5,May,2023,Young
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50,24,Sunday,12,December,2023,Middle
917,2023-03-06,CUST917,Female,57,Electronics,4,50,200,6,Monday,3,March,2023,Senior
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90,23,Thursday,11,November,2023,Middle
919,2023-09-09,CUST919,Female,22,Beauty,2,25,50,9,Saturday,9,September,2023,Young
920,2023-02-22,CUST920,Female,28,Beauty,3,25,75,22,Wednesday,2,February,2023,Young
921,2023-01-07,CUST921,Male,51,Electronics,3,25,75,7,Saturday,1,January,2023,Senior
922,2023-10-21,CUST922,Male,41,Electronics,1,50,50,21,Saturday,10,October,2023,Middle
923,2023-05-26,CUST923,Male,32,Beauty,3,300,900,26,Friday,5,May,2023,Middle
924,2023-08-29,CUST924,Male,55,Beauty,2,50,100,29,Tuesday,8,August,2023,Senior
925,2023-09-03,CUST925,Male,25,Electronics,1,300,300,3,Sunday,9,September,2023,Young
926,2023-08-14,CUST926,Male,22,Electronics,1,30,30,14,Monday,8,August,2023,Young
927,2023-06-24,CUST927,Male,43,Electronics,4,500,2000,24,Saturday,6,June,2023,Middle
928,2023-04-05,CUST928,Female,35,Clothing,4,300,1200,5,Wednesday,4,April,2023,Middle
929,2023-01-27,CUST929,Female,23,Beauty,3,25,75,27,Friday,1,January,2023,Young
930,2023-05-10,CUST930,Male,54,Clothing,4,50,200,10,Wednesday,5,May,2023,Senior
931,2023-09-02,CUST931,Male,30,Beauty,4,30,120,2,Saturday,9,September,2023,Young
932,2023-02-28,CUST932,Female,45,Beauty,4,25,100,28,Tuesday,2,February,2023,Middle
933,2023-02-03,CUST933,Male,22,Beauty,1,30,30,3,Friday,2,February,2023,Young
934,2023-07-25,CUST934,Male,30,Beauty,1,500,500,25,Tuesday,7,July,2023,Young
935,2023-09-09,CUST935,Female,34,Beauty,1,50,50,9,Saturday,9,September,2023,Middle
936,2023-02-07,CUST936,Male,57,Beauty,4,50,200,7,Tuesday,2,February,2023,Senior
937,2023-10-23,CUST937,Female,62,Beauty,1,500,500,23,Monday,10,October,2023,Senior
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200,19,Sunday,11,November,2023,Senior
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300,18,Monday,12,December,2023,Senior
940,2023-01-28,CUST940,Female,20,Electronics,1,30,30,28,Saturday,1,January,2023,Young
941,2023-03-19,CUST941,Female,57,Clothing,2,25,50,19,Sunday,3,March,2023,Senior
942,2023-03-18,CUST942,Male,51,Clothing,3,500,1500,18,Saturday,3,March,2023,Senior
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200,16,Monday,10,October,2023,Senior
944,2023-06-05,CUST944,Male,44,Clothing,2,25,50,5,Monday,6,June,2023,Middle
945,2023-02-13,CUST945,Male,30,Beauty,1,25,25,13,Monday,2,February,2023,Young
946,2023-05-08,CUST946,Male,62,Electronics,4,500,2000,8,Monday,5,May,2023,Senior
947,2023-03-02,CUST947,Male,50,Beauty,1,300,300,2,Thursday,3,March,2023,Senior
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,13,Friday,10,October,2023,Young
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50,2,Wednesday,8,August,2023,Middle
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900,7,Tuesday,11,November,2023,Middle
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100,2,Thursday,11,November,2023,Middle
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,13,Monday,11,November,2023,Senior
953,2023-04-26,CUST953,Male,45,Beauty,3,30,90,26,Wednesday,4,April,2023,Middle
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900,25,Monday,9,September,2023,Senior
955,2023-07-14,CUST955,Male,58,Clothing,1,25,25,14,Friday,7,July,2023,Senior
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500,19,Saturday,8,August,2023,Young
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120,15,Tuesday,8,August,2023,Senior
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50,2,Friday,6,June,2023,Senior
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,29,Sunday,10,October,2023,Middle
960,2023-08-08,CUST960,Male,59,Clothing,2,30,60,8,Tuesday,8,August,2023,Senior
961,2023-06-06,CUST961,Male,53,Beauty,4,50,200,6,Tuesday,6,June,2023,Senior
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60,19,Thursday,10,October,2023,Middle
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,14,Tuesday,11,November,2023,Senior
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900,31,Tuesday,1,January,2023,Young
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,9,Thursday,11,November,2023,Young
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000,20,Monday,2,February,2023,Senior
967,2023-04-17,CUST967,Male,62,Beauty,1,25,25,17,Monday,4,April,2023,Senior
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,17,Friday,11,November,2023,Senior
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900,19,Wednesday,4,April,2023,Middle
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000,16,Tuesday,5,May,2023,Senior
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,5,Tuesday,12,December,2023,Young
972,2023-02-11,CUST972,Male,49,Beauty,4,25,100,11,Saturday,2,February,2023,Senior
973,2023-03-22,CUST973,Male,60,Clothing,1,50,50,22,Wednesday,3,March,2023,Senior
974,2023-05-03,CUST974,Male,47,Beauty,1,30,30,3,Wednesday,5,May,2023,Senior
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200,30,Thursday,3,March,2023,Senior
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,10,Tuesday,10,October,2023,Senior
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75,8,Wednesday,2,February,2023,Middle
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150,22,Wednesday,3,March,2023,Senior
979,2023-01-02,CUST979,Female,19,Beauty,1,25,25,2,Monday,1,January,2023,Young
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75,29,Saturday,7,July,2023,Middle
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60,19,Saturday,8,August,2023,Young
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,19,Tuesday,12,December,2023,Senior
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,1,Wednesday,11,November,2023,Young
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500,29,Tuesday,8,August,2023,Senior
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50,30,Tuesday,5,May,2023,Young
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000,17,Tuesday,1,January,2023,Senior
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900,29,Saturday,4,April,2023,Young
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75,28,Sunday,5,May,2023,Senior
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,28,Thursday,12,December,2023,Middle
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000,25,Thursday,5,May,2023,Senior
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,26,Tuesday,12,December,2023,Middle
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60,21,Monday,8,August,2023,Senior
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150,6,Monday,2,February,2023,Senior
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,18,Monday,12,December,2023,Senior
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30,30,Sunday,4,April,2023,Middle
996,2023-05-16,CUST996,Male,62,Clothing,1,50,50,16,Tuesday,5,May,2023,Senior
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,17,Friday,11,November,2023,Senior
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,29,Sunday,10,October,2023,Young
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,5,Tuesday,12,December,2023,Middle
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120,12,Wednesday,4,April,2023,Senior
